file,lines,line_span,domain,action,rationale
"src/server/integrations/microsoft/label.ts","588","1-588","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/mail.ts","405","1-405","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/message.test.ts","346","1-346","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/message.ts","751","1-751","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/odata-escape.test.ts","59","1-59","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/odata-escape.ts","21","1-21","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/reply.test.ts","147","1-147","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/reply.ts","76","1-76","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/retry.test.ts","222","1-222","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/retry.ts","211","1-211","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/scopes.ts","27","1-27","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/spam.ts","112","1-112","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/subscription-history.test.ts","268","1-268","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/subscription-history.ts","127","1-127","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/subscription-manager.test.ts","305","1-305","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/subscription-manager.ts","307","1-307","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/thread.ts","224","1-224","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/trash.ts","120","1-120","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/microsoft/watch.ts","46","1-46","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/qstash/README.md","14","1-14","meta","KEEP_UNCHANGED","Documentation/reference"
"src/server/integrations/qstash/categorize-senders.ts","100","1-100","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/qstash/index.ts","129","1-129","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/slack/README.md","13","1-13","meta","KEEP_UNCHANGED","Documentation/reference"
"src/server/integrations/slack/constants.ts","3","1-3","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/integrations/slack/oauth.ts","94","1-94","provider_integrations","KEEP_WITH_RETRY_HARDENING","Provider APIs retained; tighten deterministic retries"
"src/server/lib/README.md","35","1-35","meta","KEEP_UNCHANGED","Documentation/reference"
"src/server/lib/__mocks__/prisma.ts","11","1-11","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/account-linking.ts","30","1-30","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/account.ts","173","1-173","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/action-display.tsx","141","1-141","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/action-item.test.ts","296","1-296","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/action-item.ts","314","1-314","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/action-sort.test.ts","171","1-171","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/action-sort.ts","50","1-50","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/admin.test.ts","97","1-97","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/admin.ts","7","1-7","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/announcements.ts","46","1-46","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/api-auth.test.ts","168","1-168","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/api-auth.ts","92","1-92","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/api-key.ts","13","1-13","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/assess.ts","177","1-177","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/auth-cookies.ts","15","1-15","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/brands.ts","74","1-74","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/categories.ts","67","1-67","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/category-config.tsx","93","1-93","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/category.server.ts","39","1-39","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/celebration.ts","14","1-14","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/colors.ts","38","1-38","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/condition.test.ts","74","1-74","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/condition.ts","231","1-231","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/config.ts","29","1-29","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/constants/user-roles.ts","70","1-70","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/cookies.server.ts","8","1-8","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/cookies.ts","42","1-42","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/cron.test.ts","60","1-60","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/cron.ts","38","1-38","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/date.test.ts","163","1-163","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/date.ts","166","1-166","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/delayed-actions.ts","17","1-17","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/email-account.ts","23","1-23","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/email.test.ts","494","1-494","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/email.ts","159","1-159","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/encryption.test.ts","98","1-98","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/encryption.ts","86","1-86","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/error-messages/index.ts","232","1-232","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/error.server.ts","29","1-29","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/error.test.ts","169","1-169","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/error.ts","391","1-391","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/fetch.ts","26","1-26","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/filter-ignored-senders.test.ts","53","1-53","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/filter-ignored-senders.ts","8","1-8","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/get-email-from-message.ts","26","1-26","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/hash.ts","21","1-21","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/idempotency.test.ts","28","1-28","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/idempotency.ts","28","1-28","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/index.ts","18","1-18","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/internal-api.test.ts","58","1-58","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/internal-api.ts","40","1-40","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/label.server.ts","69","1-69","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/label.ts","99","1-99","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/label/resolve-label.test.ts","83","1-83","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/label/resolve-label.ts","74","1-74","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/linking.ts","173","1-173","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/llms/config.ts","7","1-7","model_gateway","KEEP_WITH_INTERFACE_CHANGES","Reuse provider gateway, adapt orchestration API"
"src/server/lib/llms/index.test.ts","201","1-201","model_gateway","KEEP_WITH_INTERFACE_CHANGES","Reuse provider gateway, adapt orchestration API"
"src/server/lib/llms/index.ts","399","1-399","model_gateway","KEEP_WITH_INTERFACE_CHANGES","Reuse provider gateway, adapt orchestration API"
"src/server/lib/llms/model.test.ts","67","1-67","model_gateway","KEEP_WITH_INTERFACE_CHANGES","Reuse provider gateway, adapt orchestration API"
"src/server/lib/llms/model.ts","107","1-107","model_gateway","KEEP_WITH_INTERFACE_CHANGES","Reuse provider gateway, adapt orchestration API"
"src/server/lib/llms/retry.test.ts","261","1-261","model_gateway","KEEP_WITH_INTERFACE_CHANGES","Reuse provider gateway, adapt orchestration API"
"src/server/lib/llms/retry.ts","290","1-290","model_gateway","KEEP_WITH_INTERFACE_CHANGES","Reuse provider gateway, adapt orchestration API"
"src/server/lib/llms/schema-safety.ts","328","1-328","model_gateway","KEEP_WITH_INTERFACE_CHANGES","Reuse provider gateway, adapt orchestration API"
"src/server/lib/llms/types.ts","25","1-25","model_gateway","KEEP_WITH_INTERFACE_CHANGES","Reuse provider gateway, adapt orchestration API"
"src/server/lib/logger-client.ts","17","1-17","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/logger.test.ts","172","1-172","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/logger.ts","252","1-252","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/mail.test.ts","266","1-266","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/mail.ts","139","1-139","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/mention.test.ts","211","1-211","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/mention.ts","62","1-62","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/middleware.test.ts","333","1-333","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/middleware.ts","467","1-467","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/account-linking.test.ts","121","1-121","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/account-linking.ts","103","1-103","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/base-url.test.ts","58","1-58","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/base-url.ts","69","1-69","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/callback-validation.test.ts","94","1-94","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/callback-validation.ts","126","1-126","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/error-handler.ts","26","1-26","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/google-connect.test.ts","59","1-59","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/google-connect.ts","128","1-128","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/redirect.ts","90","1-90","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/state.ts","45","1-45","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/verify.test.ts","136","1-136","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/oauth/verify.ts","42","1-42","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/parse/cta.test.ts","130","1-130","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/parse/cta.ts","23","1-23","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/parse/extract-reply.client.test.ts","125","1-125","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/parse/extract-reply.client.ts","68","1-68","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/parse/parseHtml.client.ts","117","1-117","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/parse/parseHtml.server.ts","58","1-58","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/parse/unsubscribe.test.ts","193","1-193","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/parse/unsubscribe.ts","24","1-24","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/path.test.ts","40","1-40","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/path.ts","12","1-12","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/posthog.ts","296","1-296","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/prisma-extensions.ts","202","1-202","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/prisma-helpers.ts","27","1-27","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/prisma-retry.ts","48","1-48","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/prisma.ts","5","1-5","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/qstash.ts","20","1-20","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/queue/ai-queue.ts","12","1-12","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/queue/email-action-queue.ts","7","1-7","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/account-validation.ts","70","1-70","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/categorization-progress.ts","73","1-73","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/category.ts","69","1-69","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/clean.ts","185","1-185","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/clean.types.ts","16","1-16","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/index.ts","12","1-12","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/message-processing.ts","32","1-32","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/oauth-code.ts","82","1-82","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/reply-tracker-analyzing.ts","35","1-35","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/reply.ts","36","1-36","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/research-cache.ts","130","1-130","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/summary.ts","13","1-13","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/redis/usage.ts","109","1-109","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/retry/is-fetch-error.ts","7","1-7","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/risk.test.ts","80","1-80","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/risk.ts","229","1-229","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/schedule.test.ts","845","1-845","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/schedule.ts","228","1-228","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/sender.ts","30","1-30","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/similarity-score.test.ts","303","1-303","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/similarity-score.ts","96","1-96","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/size.ts","4","1-4","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/sleep.ts","7","1-7","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/sso/extract-sso-provider-config-from-xml.test.ts","428","1-428","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/sso/extract-sso-provider-config-from-xml.ts","184","1-184","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/sso/validate-idp-metadata.ts","165","1-165","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/stats.ts","4","1-4","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/string.test.ts","200","1-200","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/string.ts","70","1-70","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/stringify-email.test.ts","111","1-111","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/stringify-email.ts","47","1-47","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/surfaces-client.ts","65","1-65","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/surfaces-url.ts","25","1-25","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/swr.ts","71","1-71","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/template.test.ts","105","1-105","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/template.ts","7","1-7","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/terminology.ts","43","1-43","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/text.test.ts","137","1-137","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/text.ts","27","1-27","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/types.ts","141","1-141","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/unsubscribe.ts","22","1-22","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/url-validation.ts","208","1-208","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/url.test.ts","191","1-191","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/url.ts","105","1-105","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/usage.ts","110","1-110","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user-utils.ts","23","1-23","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user.ts","9","1-9","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user/delete.ts","195","1-195","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user/email-account.ts","29","1-29","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user/get.ts","117","1-117","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user/merge-account.test.ts","161","1-161","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user/merge-account.ts","103","1-103","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user/orphaned-account.test.ts","83","1-83","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user/orphaned-account.ts","40","1-40","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/user/validate.ts","29","1-29","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/webhook-validation.test.ts","311","1-311","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/webhook-validation.ts","181","1-181","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/webhook.ts","69","1-69","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/zod.test.ts","29","1-29","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/lib/zod.ts","31","1-31","shared_infra","KEEP_WITH_INTERFACE_CHANGES","Utilities remain, minor interface updates expected"
"src/server/packages/resend/README.md","14","1-14","meta","KEEP_UNCHANGED","Documentation/reference"
"src/server/packages/resend/emails/action-required.tsx","162","1-162","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/emails/cold-email-notification.tsx","90","1-90","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/emails/digest.tsx","681","1-681","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/emails/invitation.tsx","140","1-140","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/emails/meeting-briefing.tsx","202","1-202","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/emails/reconnection.tsx","146","1-146","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/emails/summary.tsx","362","1-362","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/package.json","27","1-27","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/src/client.ts","6","1-6","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/src/contacts.ts","28","1-28","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/src/index.ts","4","1-4","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/src/send.tsx","330","1-330","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/resend/tsconfig.json","8","1-8","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
